NO.,Product_name,Review,Rating,Sentiment
1378,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",good 👌👌👌👌,5,2
1379,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",very good,5,2
1380,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",nice product,5,2
1381,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",battery drain very fast,2,0
1382,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",very nice👍👍👍👍👍,5,2
1383,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",nice,5,2
1384,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",best metal body power bank good quality and fast charging 18w i like it 👍,5,2
1385,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",delivery was faster than expected.nice power bank  it desined very well.at first it was qute confusing. after 2days it was easy to use.thank u flipkard and mi for such a good product.i am really happy with this product.,5,2
1386,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",beautiful colour of power bank and nice backup and good quality i love it most people should go for this product it's too good ❤️❤️👍👍🤗🤗🤗,5,2
1387,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",very worth ...i reduced one star ..becoz of reason is  ..i decided to buy for my mobile if am ready to go wid powerbnk cant forgot get to chrger ...but im unsatified becoz my port is c chrg pin big port of this powerbank consist only micro usb ...that only way i dissatisfy ..at the sametym i have to chrge my another mobile with this powerbnk ..and also i use my per mob  wth usb connecter .. worth to buy it 😉😉thankyou flipkart,4,2
1388,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)","i am proud to say that i am use an made in india products 🙏❤️i think it is the best product in this price category, the backup was too good , my personal experience is it is very useful for me nd to you kindly brought it 🙏thank you mi for these product nd thank you team flipkart & ekart to deliver this product safely nd finely ❤️🙏",5,2
1389,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)","don't buy this product.this is not an 18w supported device as those device will take maximum upto 2 hrs to be changed fully.this device need minimum 6 to 7 hrs by using 18w fast chargers.my samsung m51 took 6 hrs to get full charge, while using this power bank..dont believe in reviews. i think those reviews are paid reviews from flipkart..dont waste your money on this product.try to buy intex, which gives a good result. because i am using since 3 years. still it works well..... 👍",1,0
1390,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)","excellent mi 3i 10000 mah power bank. low price but high quality product. best seller retail net no.1 product quality at reasonable price and fast shipping, recommended this seller. yes flipkart services are too good, really enjoy shopping. thank you 💓",5,2
1391,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",good product i charger my oneplus 7t 2 times 100% and third time 35% battery 🔋 life is so good thank tou flip cart dilivery is also so fast order come's in 2 days,4,2
1392,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",looks beautiful. charges my phone quite fast but only which supports fast charging. charges other phones efficiently as well.,5,2
1393,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue, lithium polymer)",very nice product just go for it and its price is also good if you are thinking to buy a power bank so just go for this.,5,2
1394,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",working well after 3 days of using. battery back up fine for normal usage. i had gifted this to my mom she is happy.genuine phone in this range segment.,4,2
1395,"redmi 9a (sea blue, 32 gb)  (3 gb ram)","nice product according to its budget. but it's hard to play high graphics games like pubg on 3gb ram. it lags even when you play at smooth graphics settings. if this is for gaming (high graphics game) purpose, then don't go for 3gb or 2 gb ram and the rest it works very well.",5,2
1396,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",very bad performance..phone is hang..time to time....,1,0
1397,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",very worst product i had received and camara is not clear. useless product delivered by flipkart and not going to use this flipkart going foward.very.... very..... worst,1,0
1398,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",price soo high but product so poor according to price i m not satisfied for this product,1,0
1399,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",worst phone ever by mi. very low quality camera. performance like 3gp cera,1,0
1400,"redmi 9a (sea blue, 32 gb)  (3 gb ram)","accept camera (picture quality). all is good, this is budget phone.",3,1
1401,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",it's really nice 👍,5,2
1402,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",great,5,2
1403,"redmi 9a (sea blue, 32 gb)  (3 gb ram)",very good product,5,2
1404,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",camera is not at awesome but it is good but if we see his price according his work so it is high..,4,2
1405,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)","cons :speaker volume low,camera not worth 20k,.pros :long battery,fast charge 60 min,operating system has improved,camera is also good, call recording not working as earlier version of miui,ram & processor is good to handle gaming,miui almost bug free,battery backup good, despite os draining,light weight, good looks, good design, never heats up,.software can probably improve the camera performance and fix battery drain. but wifi reception speakers and bad display are hardware i...",4,2
1406,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",value of money,5,2
1407,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",best ever phone.. i like redmi....,5,2
1408,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",good 👌👌👌👌,5,2
1409,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",very good,5,2
1410,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",nice product,5,2
1411,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",battery drain very fast,2,0
1412,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",very nice👍👍👍👍👍,5,2
1413,"redmi note 11t 5g (aquamarine blue, 128 gb)  (6 gb ram)",nice,5,2
1414,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",amazing product! so far so good after 2 weeks of use. smooth use. great budget phone. super fast with no lags. cameras are pretty good for a phone at this price range. add a 32 or 64 gb card and you are set to go!!!,5,2
1415,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",phone is good in this price point. i use this phone while 15 days. but i never face any problem.1. phone camera is good in daylight. picture quality is nice. but in low light and night we doesn't capture a nice shot.2. the phone procceser works really nice in normal use. i say in normal use because i never use this phone for playing high graphics games. i never face any heating issue for a while.3. this  phone has high power battery. it easily get overs a full day with quite heavy use.,5,2
1416,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",value for the money battery and camera are good loom is also good overall a good phone in this budget...,5,2
1417,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",nice product but performance is a bit low. camera is good but the focus is not.....battery backup is also good,5,2
1418,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",thanks for flip kart its very good product very fastly delivery im very happy.. redmi y1 is very best phone battery camera and others are super very beautyfull slim phone  no weight im very happy,5,2
1419,"redmi y1 lite (grey, 16 gb)  (2 gb ram)","the redmi y1 lite, an entry-level offering from xiaomi is a scaled-down version of the similarly named redmi y1. the phone uses the qualcomm snapdragon 425 soc that houses a quad core processor and comes in a single 2gb ram + 16gb storage version. the phone supports dual sim cards and has a dedicated, separate microsd card slot for additional storage capacity. the 3080 mah battery is good for 35 hours of talk time and 11 days of standby time. the camera set up consists of a 13-megapixel unit ...",5,2
1420,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",it is excellent,5,2
1421,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",very nice,3,1
1422,"redmi y1 lite (grey, 16 gb)  (2 gb ram)",happy,4,2
1423,"redmi y1 lite (grey, 16 gb)  (2 gb ram)","it's a great phone best for your parents,",4,2
1424,"redmi note 11t 5g (matte black, 128 gb)  (6 gb ram)",camera is not at awesome but it is good but if we see his price according his work so it is high..,4,2
1425,"redmi note 11t 5g (matte black, 128 gb)  (6 gb ram)","cons :speaker volume low,camera not worth 20k,.pros :long battery,fast charge 60 min,operating system has improved,camera is also good, call recording not working as earlier version of miui,ram & processor is good to handle gaming,miui almost bug free,battery backup good, despite os draining,light weight, good looks, good design, never heats up,.software can probably improve the camera performance and fix battery drain. but wifi reception speakers and bad display are hardware i...",4,2
1426,"redmi note 11t 5g (matte black, 128 gb)  (6 gb ram)",value of money,5,2
1427,"redmi note 11t 5g (matte black, 128 gb)  (6 gb ram)",best ever phone.. i like redmi....,5,2
